,label
EPI_ISL_549121,1
EPI_ISL_509606,0
EPI_ISL_558748,1
EPI_ISL_532835,0
EPI_ISL_423932,1
EPI_ISL_445425,1
EPI_ISL_565003,1
EPI_ISL_475305,1
EPI_ISL_477829,1
EPI_ISL_460401,1
EPI_ISL_534787,1
EPI_ISL_474761,1
EPI_ISL_476808,0
EPI_ISL_442181,1
h,1
EPI_ISL_470272,1
EPI_ISL_524651,1
EPI_ISL_418141,0
EPI_ISL_559297,1
EPI_ISL_432781,1
EPI_ISL_475798,1
EPI_ISL_428250,1
EPI_ISL_426739,1
EPI_ISL_568902,1
EPI_ISL_526072,1
EPI_ISL_568963,1
EPI_ISL_568117,1
h,1
EPI_ISL_416581,1
EPI_ISL_444846,0
EPI_ISL_423638,1
EPI_ISL_439247,1
EPI_ISL_444874,1
EPI_ISL_535176,1
EPI_ISL_564080,1
EPI_ISL_472727,1
EPI_ISL_467104,1
EPI_ISL_437327,1
EPI_ISL_458987,1
EPI_ISL_563582,1
EPI_ISL_458589,1
EPI_ISL_481740,1
EPI_ISL_481873,1
EPI_ISL_560542,1
EPI_ISL_564395,1
EPI_ISL_568112,0
w,0
EPI_ISL_440108,1
EPI_ISL_516986,1
EPI_ISL_491075,1
EPI_ISL_497605,1
EPI_ISL_477301,1
EPI_ISL_483087,1
EPI_ISL_492886,1
EPI_ISL_432867,1
EPI_ISL_433440,0
EPI_ISL_433210,0
EPI_ISL_455593,1
EPI_ISL_456869,1
EPI_ISL_476764,1
EPI_ISL_511096,1
EPI_ISL_519703,1
EPI_ISL_510215,1
EPI_ISL_432441,0
EPI_ISL_466161,1
EPI_ISL_473109,0
EPI_ISL_567539,1
EPI_ISL_510310,1
EPI_ISL_523530,1
EPI_ISL_456091,1
EPI_ISL_441606,0
EPI_ISL_458807,0
EPI_ISL_484699,1
EPI_ISL_509505,1
EPI_ISL_524488,1
EPI_ISL_544884,1
EPI_ISL_544652,0
EPI_ISL_562143,1
EPI_ISL_486108,1
EPI_ISL_485310,1
EPI_ISL_416625,1
EPI_ISL_422092,1
n,1
EPI_ISL_472282,1
EPI_ISL_551780,1
EPI_ISL_424603,1
EPI_ISL_416346,0
EPI_ISL_552689,1
EPI_ISL_469112,1
EPI_ISL_468411,1
EPI_ISL_450006,1
EPI_ISL_561194,1
EPI_ISL_418024,0
EPI_ISL_479013,0
EPI_ISL_537052,1
EPI_ISL_438073,1
EPI_ISL_525981,1
EPI_ISL_569219,0
EPI_ISL_557700,1
EPI_ISL_452699,1
EPI_ISL_519762,1
EPI_ISL_564349,1
EPI_ISL_421707,1
EPI_ISL_488774,1
EPI_ISL_524868,1
EPI_ISL_468571,1
EPI_ISL_508665,1
EPI_ISL_511824,1
EPI_ISL_478011,1
EPI_ISL_445372,1
EPI_ISL_496056,0
EPI_ISL_522983,1
EPI_ISL_482692,1
EPI_ISL_480886,1
EPI_ISL_408978,1
EPI_ISL_501579,1
EPI_ISL_421918,0
EPI_ISL_444100,1
EPI_ISL_555630,1
EPI_ISL_425220,1
EPI_ISL_558943,0
EPI_ISL_461919,1
EPI_ISL_524092,1
EPI_ISL_437290,0
EPI_ISL_491221,1
EPI_ISL_565108,1
EPI_ISL_560637,1
EPI_ISL_551192,0
EPI_ISL_508671,1
d,1
EPI_ISL_544679,0
EPI_ISL_555089,1
EPI_ISL_543150,1
EPI_ISL_446927,1
EPI_ISL_427295,1
EPI_ISL_499348,1
EPI_ISL_489644,1
EPI_ISL_508500,1
EPI_ISL_565139,1
EPI_ISL_501192,1
EPI_ISL_533095,1
EPI_ISL_562092,1
EPI_ISL_457189,1
EPI_ISL_426722,0
EPI_ISL_477623,1
EPI_ISL_510737,1
EPI_ISL_422198,1
EPI_ISL_569068,1
EPI_ISL_536958,1
EPI_ISL_518758,1
EPI_ISL_461888,1
EPI_ISL_433766,1
EPI_ISL_518204,1
EPI_ISL_455732,1
EPI_ISL_443016,1
EPI_ISL_437330,1
EPI_ISL_551839,1
EPI_ISL_464800,0
h,1
EPI_ISL_509916,1
EPI_ISL_458929,1
EPI_ISL_536399,1
EPI_ISL_463395,1
EPI_ISL_542706,1
EPI_ISL_489816,0
EPI_ISL_436207,1
EPI_ISL_473881,1
EPI_ISL_445284,1
EPI_ISL_568690,1
EPI_ISL_434507,1
EPI_ISL_559310,1
EPI_ISL_569423,1
EPI_ISL_473447,1
EPI_ISL_542742,1
EPI_ISL_547525,1
EPI_ISL_428831,1
EPI_ISL_564023,1
EPI_ISL_560405,1
EPI_ISL_463366,0
EPI_ISL_427205,1
EPI_ISL_424539,1
EPI_ISL_557648,1
EPI_ISL_562164,1
EPI_ISL_552095,1
EPI_ISL_521359,1
EPI_ISL_430031,1
EPI_ISL_490496,1
EPI_ISL_562801,1
EPI_ISL_482452,1
EPI_ISL_459184,1
EPI_ISL_529440,1
EPI_ISL_471234,1
EPI_ISL_460366,1
EPI_ISL_433126,1
EPI_ISL_449832,1
EPI_ISL_434791,1
EPI_ISL_518262,1
EPI_ISL_520566,1
EPI_ISL_445434,1
EPI_ISL_519933,1
EPI_ISL_489674,1
EPI_ISL_416663,1
EPI_ISL_430218,1
EPI_ISL_461962,0
EPI_ISL_456464,1
EPI_ISL_437000,0
EPI_ISL_432237,1
EPI_ISL_458271,1
EPI_ISL_534387,1
EPI_ISL_539947,1
EPI_ISL_465665,1
EPI_ISL_557782,1
EPI_ISL_537536,1
EPI_ISL_440288,1
EPI_ISL_555150,1
EPI_ISL_475633,1
EPI_ISL_458555,1
EPI_ISL_511674,1
EPI_ISL_539930,1
EPI_ISL_526038,1
EPI_ISL_470128,1
EPI_ISL_445523,1
EPI_ISL_484226,1
EPI_ISL_422285,1
EPI_ISL_458130,1
EPI_ISL_559915,1
EPI_ISL_493569,1
EPI_ISL_441603,1
EPI_ISL_569645,1
EPI_ISL_440014,1
EPI_ISL_533157,1
EPI_ISL_465737,1
EPI_ISL_532503,0
EPI_ISL_479020,1
EPI_ISL_468087,0
EPI_ISL_519009,0
EPI_ISL_556984,1
EPI_ISL_491066,0
EPI_ISL_462982,0
EPI_ISL_539912,1
EPI_ISL_450760,0
EPI_ISL_472778,1
EPI_ISL_509972,1
EPI_ISL_540682,1
EPI_ISL_512948,1
EPI_ISL_487884,1
EPI_ISL_532550,1
EPI_ISL_418048,1
EPI_ISL_441326,1
EPI_ISL_542156,0
EPI_ISL_566753,1
EPI_ISL_568904,1
EPI_ISL_543758,1
EPI_ISL_556477,1
EPI_ISL_458951,0
EPI_ISL_474033,1
EPI_ISL_527505,1
EPI_ISL_528086,0
EPI_ISL_515905,1
EPI_ISL_461674,1
EPI_ISL_567766,1
EPI_ISL_523954,1
EPI_ISL_422267,1
EPI_ISL_423786,1
EPI_ISL_515926,1
EPI_ISL_568291,1
EPI_ISL_496957,1
h,1
EPI_ISL_516252,1
EPI_ISL_509990,1
EPI_ISL_445510,1
EPI_ISL_542030,1
EPI_ISL_563561,1
EPI_ISL_496373,1
EPI_ISL_498531,1
EPI_ISL_415480,1
EPI_ISL_472633,1
EPI_ISL_494428,1
EPI_ISL_569237,0
EPI_ISL_480714,1
EPI_ISL_521420,1
EPI_ISL_453523,1
EPI_ISL_518231,1
EPI_ISL_435529,1
EPI_ISL_544828,1
EPI_ISL_447842,1
EPI_ISL_422093,1
EPI_ISL_512521,1
EPI_ISL_439290,1
e,0
EPI_ISL_474772,1
EPI_ISL_471991,1
EPI_ISL_449133,1
EPI_ISL_433389,1
EPI_ISL_465819,1
EPI_ISL_521566,1
EPI_ISL_426972,0
EPI_ISL_472802,0
EPI_ISL_551516,0
EPI_ISL_543694,1
EPI_ISL_425242,1
EPI_ISL_545776,1
EPI_ISL_455651,1
EPI_ISL_428364,1
EPI_ISL_565435,1
EPI_ISL_438775,0
EPI_ISL_509153,1
EPI_ISL_523335,1
EPI_ISL_434093,1
EPI_ISL_445431,1
EPI_ISL_557869,1
EPI_ISL_521060,0
EPI_ISL_483262,1
EPI_ISL_536230,1
EPI_ISL_423413,1
EPI_ISL_423166,1
EPI_ISL_538377,1
EPI_ISL_563705,1
EPI_ISL_555687,1
EPI_ISL_448318,1
n,0
EPI_ISL_557092,1
EPI_ISL_533219,1
EPI_ISL_457159,1
EPI_ISL_436266,0
EPI_ISL_421986,1
EPI_ISL_509888,1
EPI_ISL_476893,1
EPI_ISL_433303,1
EPI_ISL_444793,1
EPI_ISL_483373,1
EPI_ISL_446919,1
EPI_ISL_448553,1
EPI_ISL_481606,0
EPI_ISL_428365,1
EPI_ISL_554719,1
EPI_ISL_453557,1
EPI_ISL_561388,1
i,1
EPI_ISL_508136,1
EPI_ISL_430605,0
EPI_ISL_461230,1
EPI_ISL_546638,1
EPI_ISL_499665,1
EPI_ISL_515231,1
EPI_ISL_478807,1
EPI_ISL_425587,1
EPI_ISL_458439,1
EPI_ISL_507899,1
EPI_ISL_455429,1
EPI_ISL_569590,1
EPI_ISL_552732,1
EPI_ISL_559340,1
EPI_ISL_558649,1
EPI_ISL_498255,1
EPI_ISL_456802,1
EPI_ISL_440893,1
EPI_ISL_464295,1
EPI_ISL_442884,1
EPI_ISL_433905,1
EPI_ISL_483664,1
EPI_ISL_472209,1
h,0
EPI_ISL_522197,1
EPI_ISL_554044,1
EPI_ISL_497321,1
EPI_ISL_532370,1
EPI_ISL_428722,1
EPI_ISL_496496,1
EPI_ISL_527642,1
EPI_ISL_476882,1
EPI_ISL_442299,0
EPI_ISL_483901,0
EPI_ISL_458538,1
EPI_ISL_429348,1
EPI_ISL_438668,1
EPI_ISL_545975,1
EPI_ISL_543947,1
EPI_ISL_422986,1
EPI_ISL_510932,0
EPI_ISL_468582,1
EPI_ISL_524292,1
EPI_ISL_435314,1
EPI_ISL_527732,1
EPI_ISL_521271,1
EPI_ISL_477967,1
EPI_ISL_510532,1
EPI_ISL_458161,1
EPI_ISL_447845,1
EPI_ISL_513810,1
EPI_ISL_492777,1
EPI_ISL_439778,1
EPI_ISL_546012,1
EPI_ISL_478795,1
EPI_ISL_564027,1
EPI_ISL_419306,1
w,1
EPI_ISL_465168,1
EPI_ISL_491569,1
EPI_ISL_468158,1
EPI_ISL_550739,1
EPI_ISL_561443,1
EPI_ISL_473584,1
EPI_ISL_434026,1
EPI_ISL_452852,0
EPI_ISL_560203,1
EPI_ISL_476107,1
EPI_ISL_547426,1
EPI_ISL_488436,1
EPI_ISL_430663,1
EPI_ISL_461621,1
EPI_ISL_510824,1
EPI_ISL_447790,1
EPI_ISL_549643,1
EPI_ISL_433431,1
EPI_ISL_552911,1
EPI_ISL_494483,1
EPI_ISL_529418,1
EPI_ISL_562095,1
EPI_ISL_479556,1
EPI_ISL_545083,1
EPI_ISL_470156,1
EPI_ISL_461270,1
h,1
EPI_ISL_564370,1
EPI_ISL_557188,1
EPI_ISL_476707,1
EPI_ISL_426686,0
EPI_ISL_540347,1
EPI_ISL_473725,1
EPI_ISL_432314,1
EPI_ISL_470696,1
EPI_ISL_558389,1
EPI_ISL_563105,1
EPI_ISL_457976,1
EPI_ISL_542749,1
EPI_ISL_540389,1
EPI_ISL_543939,1
EPI_ISL_552623,1
EPI_ISL_458637,1
EPI_ISL_457265,1
EPI_ISL_508827,1
EPI_ISL_447029,1
EPI_ISL_477056,0
EPI_ISL_455258,1
EPI_ISL_444122,1
EPI_ISL_498171,1
EPI_ISL_436689,0
EPI_ISL_429746,0
EPI_ISL_540233,1
EPI_ISL_479225,1
EPI_ISL_481672,1
EPI_ISL_519943,1
EPI_ISL_464946,1
EPI_ISL_427220,1
EPI_ISL_475573,0
EPI_ISL_478391,1
EPI_ISL_494153,1
EPI_ISL_558449,1
EPI_ISL_500670,1
EPI_ISL_565866,1
EPI_ISL_459961,1
EPI_ISL_452180,1
EPI_ISL_546973,1
EPI_ISL_451810,0
EPI_ISL_561632,1
EPI_ISL_494132,0
EPI_ISL_526580,1
EPI_ISL_533420,1
EPI_ISL_557753,0
EPI_ISL_433592,1
EPI_ISL_518377,1
EPI_ISL_552666,0
EPI_ISL_546873,1
EPI_ISL_546527,1
EPI_ISL_460273,1
EPI_ISL_518956,1
EPI_ISL_558910,1
EPI_ISL_523737,0
EPI_ISL_458566,0
EPI_ISL_562882,1
EPI_ISL_537170,1
EPI_ISL_489635,1
EPI_ISL_490045,1
EPI_ISL_554476,1
EPI_ISL_478025,1
EPI_ISL_440504,1
EPI_ISL_478747,1
EPI_ISL_482412,1
EPI_ISL_539384,1
EPI_ISL_532406,1
EPI_ISL_530088,1
EPI_ISL_448863,1
EPI_ISL_508421,1
EPI_ISL_493088,1
EPI_ISL_478819,1
EPI_ISL_429993,1
EPI_ISL_514297,1
n,1
EPI_ISL_488899,1
EPI_ISL_534944,1
EPI_ISL_537261,1
EPI_ISL_556539,1
EPI_ISL_425300,1
EPI_ISL_441619,0
EPI_ISL_547540,1
EPI_ISL_500407,1
EPI_ISL_475131,1
EPI_ISL_551648,1
EPI_ISL_565491,1
EPI_ISL_453669,1
EPI_ISL_549802,1
EPI_ISL_557344,1
EPI_ISL_546907,1
EPI_ISL_468047,1
EPI_ISL_543129,1
EPI_ISL_565596,1
EPI_ISL_556999,1
w,1
EPI_ISL_490829,1
EPI_ISL_539942,0
EPI_ISL_438075,1
EPI_ISL_410716,1
EPI_ISL_513770,1
EPI_ISL_565302,1
EPI_ISL_448688,1
EPI_ISL_440834,1
EPI_ISL_438615,1
EPI_ISL_498491,1
EPI_ISL_507884,1
EPI_ISL_532102,1
EPI_ISL_446339,1
EPI_ISL_453191,1
EPI_ISL_526055,1
EPI_ISL_531096,1
EPI_ISL_416336,1
EPI_ISL_512168,1
EPI_ISL_494409,1
EPI_ISL_470606,1
EPI_ISL_529239,1
EPI_ISL_473892,1
EPI_ISL_517474,0
EPI_ISL_520864,1
EPI_ISL_553537,1
EPI_ISL_539710,1
EPI_ISL_492611,1
EPI_ISL_446303,1
EPI_ISL_558776,1
EPI_ISL_566677,0
EPI_ISL_491617,1
EPI_ISL_451661,1
EPI_ISL_550721,1
EPI_ISL_542491,1
EPI_ISL_447665,0
EPI_ISL_517025,1
EPI_ISL_526052,0
EPI_ISL_432744,0
EPI_ISL_530852,1
EPI_ISL_485608,1
EPI_ISL_500126,1
EPI_ISL_532580,1
EPI_ISL_454405,1
EPI_ISL_561999,1
EPI_ISL_485238,0
EPI_ISL_469638,1
n,1
EPI_ISL_517910,1
EPI_ISL_485861,1
EPI_ISL_567583,0
EPI_ISL_526852,1
EPI_ISL_562690,1
EPI_ISL_439723,1
EPI_ISL_444467,1
EPI_ISL_482401,1
EPI_ISL_490427,1
n,1
EPI_ISL_568512,1
EPI_ISL_517552,1
EPI_ISL_483967,1
EPI_ISL_534748,1
EPI_ISL_560077,1
EPI_ISL_517377,1
EPI_ISL_463997,0
EPI_ISL_453614,1
EPI_ISL_450839,1
EPI_ISL_496176,1
EPI_ISL_566730,0
EPI_ISL_564193,1
EPI_ISL_490744,0
EPI_ISL_531894,1
EPI_ISL_423799,1
EPI_ISL_443230,1
EPI_ISL_554876,1
EPI_ISL_454139,1
EPI_ISL_440807,1
EPI_ISL_481096,0
EPI_ISL_568922,1
EPI_ISL_552548,1
EPI_ISL_478270,1
EPI_ISL_437229,1
EPI_ISL_549339,1
EPI_ISL_492830,0
EPI_ISL_492117,1
EPI_ISL_567722,1
EPI_ISL_437656,0
EPI_ISL_537819,1
EPI_ISL_517538,0
EPI_ISL_542042,1
h,1
EPI_ISL_425410,1
EPI_ISL_461631,1
EPI_ISL_538941,0
EPI_ISL_455083,1
EPI_ISL_420060,1
EPI_ISL_519060,1
EPI_ISL_509818,1
EPI_ISL_447232,1
EPI_ISL_540176,1
EPI_ISL_536382,1
EPI_ISL_448748,1
EPI_ISL_522866,1
EPI_ISL_472334,1
EPI_ISL_561722,1
EPI_ISL_553030,1
EPI_ISL_563388,1
EPI_ISL_474274,1
EPI_ISL_549696,1
EPI_ISL_544417,1
EPI_ISL_426542,1
EPI_ISL_488737,1
EPI_ISL_425876,1
EPI_ISL_509753,1
EPI_ISL_443627,1
EPI_ISL_471633,1
EPI_ISL_525410,1
EPI_ISL_444315,1
EPI_ISL_466162,1
EPI_ISL_548878,1
EPI_ISL_554401,1
EPI_ISL_552863,1
EPI_ISL_517082,1
EPI_ISL_445240,1
EPI_ISL_535718,1
EPI_ISL_569720,1
EPI_ISL_452326,1
EPI_ISL_468429,1
EPI_ISL_535270,1
EPI_ISL_545871,1
EPI_ISL_482108,1
EPI_ISL_463127,0
EPI_ISL_423210,1
EPI_ISL_434016,1
EPI_ISL_471229,1
EPI_ISL_524773,0
EPI_ISL_520917,1
EPI_ISL_439989,0
EPI_ISL_553697,1
EPI_ISL_459081,1
EPI_ISL_538838,1
EPI_ISL_547394,1
EPI_ISL_457091,1
EPI_ISL_475793,1
n,1
EPI_ISL_454764,0
EPI_ISL_526353,1
EPI_ISL_549762,1
EPI_ISL_557795,1
EPI_ISL_548268,1
EPI_ISL_551314,1
EPI_ISL_534763,0
EPI_ISL_555643,1
EPI_ISL_561014,1
EPI_ISL_519449,1
EPI_ISL_457262,1
EPI_ISL_496209,1
EPI_ISL_456565,1
EPI_ISL_516082,1
EPI_ISL_464384,1
EPI_ISL_445520,1
EPI_ISL_507425,1
EPI_ISL_540356,1
EPI_ISL_437132,1
EPI_ISL_455669,1
EPI_ISL_547031,1
EPI_ISL_567651,1
EPI_ISL_434291,1
EPI_ISL_561464,0
EPI_ISL_488426,0
EPI_ISL_418036,1
EPI_ISL_546440,1
EPI_ISL_471262,1
EPI_ISL_495597,1
EPI_ISL_518396,1
EPI_ISL_478697,1
EPI_ISL_420105,1
EPI_ISL_536325,1
EPI_ISL_455892,0
EPI_ISL_451779,1
EPI_ISL_529985,1
EPI_ISL_464709,1
EPI_ISL_470236,1
EPI_ISL_524271,1
EPI_ISL_565620,1
EPI_ISL_479996,1
EPI_ISL_549151,1
EPI_ISL_567074,1
EPI_ISL_466525,1
EPI_ISL_448382,1
EPI_ISL_413520,1
EPI_ISL_551308,1
EPI_ISL_562781,1
EPI_ISL_417071,0
h,1
EPI_ISL_524335,1
EPI_ISL_562783,1
EPI_ISL_421760,1
h,1
EPI_ISL_548214,1
EPI_ISL_548177,1
EPI_ISL_523587,1
EPI_ISL_452357,1
EPI_ISL_484240,1
EPI_ISL_508013,1
EPI_ISL_559414,1
h,1
EPI_ISL_432213,0
EPI_ISL_554803,1
EPI_ISL_512000,1
EPI_ISL_429433,1
EPI_ISL_475035,1
EPI_ISL_485925,1
EPI_ISL_458175,1
EPI_ISL_540390,1
EPI_ISL_429339,1
EPI_ISL_435719,1
EPI_ISL_512997,1
EPI_ISL_532641,1
EPI_ISL_441956,1
EPI_ISL_423106,1
EPI_ISL_495022,1
EPI_ISL_517812,1
EPI_ISL_485603,1
EPI_ISL_545431,1
EPI_ISL_438842,1
EPI_ISL_496934,1
EPI_ISL_521659,1
EPI_ISL_468668,1
EPI_ISL_463354,1
EPI_ISL_465100,0
EPI_ISL_464712,1
EPI_ISL_462856,0
EPI_ISL_481790,1
EPI_ISL_430566,0
EPI_ISL_531011,1
EPI_ISL_452035,0
EPI_ISL_433719,1
EPI_ISL_413563,1
EPI_ISL_516965,1
EPI_ISL_468579,1
EPI_ISL_485333,1
EPI_ISL_430681,0
EPI_ISL_472735,1
EPI_ISL_544855,0
EPI_ISL_463508,1
EPI_ISL_483038,1
EPI_ISL_455609,1
EPI_ISL_459237,1
EPI_ISL_469633,0
EPI_ISL_547323,1
EPI_ISL_520109,1
EPI_ISL_500656,1
EPI_ISL_493082,1
EPI_ISL_414435,1
EPI_ISL_444629,1
EPI_ISL_472241,1
EPI_ISL_484422,1
EPI_ISL_460856,1
EPI_ISL_553261,1
EPI_ISL_564238,1
h,1
EPI_ISL_492885,1
EPI_ISL_495231,1
EPI_ISL_456795,1
EPI_ISL_481102,1
EPI_ISL_459014,1
EPI_ISL_536615,1
EPI_ISL_461590,1
EPI_ISL_472490,0
EPI_ISL_454384,1
EPI_ISL_440608,1
EPI_ISL_442028,1
EPI_ISL_452725,0
EPI_ISL_540274,1
EPI_ISL_443191,1
EPI_ISL_442573,1
EPI_ISL_484171,1
EPI_ISL_569660,1
EPI_ISL_464917,0
EPI_ISL_496217,1
EPI_ISL_521980,1
EPI_ISL_527993,1
EPI_ISL_446396,1
EPI_ISL_467227,1
EPI_ISL_508766,1
EPI_ISL_488510,1
EPI_ISL_461196,1
EPI_ISL_497720,1
EPI_ISL_439160,1
EPI_ISL_497263,0
EPI_ISL_463039,1
EPI_ISL_470446,1
EPI_ISL_495601,0
EPI_ISL_416465,1
EPI_ISL_517000,1
n,1
EPI_ISL_525724,1
EPI_ISL_422186,1
EPI_ISL_473969,1
EPI_ISL_458328,1
EPI_ISL_511283,1
EPI_ISL_500400,1
EPI_ISL_537509,1
EPI_ISL_457732,1
EPI_ISL_454400,1
EPI_ISL_535808,1
EPI_ISL_459917,1
EPI_ISL_507685,1
EPI_ISL_521043,1
EPI_ISL_446324,1
EPI_ISL_423689,1
EPI_ISL_426649,0
EPI_ISL_507007,1
EPI_ISL_563208,1
EPI_ISL_526934,1
EPI_ISL_474801,1
EPI_ISL_413882,1
EPI_ISL_495659,1
EPI_ISL_423133,0
EPI_ISL_480650,1
EPI_ISL_461360,1
EPI_ISL_420977,1
EPI_ISL_481775,0
EPI_ISL_545581,1
EPI_ISL_430655,1
EPI_ISL_472976,0
EPI_ISL_487949,1
EPI_ISL_471748,1
EPI_ISL_510239,1
EPI_ISL_472423,0
EPI_ISL_433360,1
EPI_ISL_443324,1
EPI_ISL_457995,1
EPI_ISL_526273,1
EPI_ISL_543635,0
EPI_ISL_480040,1
EPI_ISL_553160,1
EPI_ISL_488660,1
EPI_ISL_520805,1
EPI_ISL_421254,1
EPI_ISL_456008,1
EPI_ISL_429588,1
EPI_ISL_567727,1
EPI_ISL_555586,1
EPI_ISL_531270,1
EPI_ISL_542003,1
EPI_ISL_461441,1
EPI_ISL_549552,1
EPI_ISL_426624,1
EPI_ISL_433973,1
EPI_ISL_452392,1
EPI_ISL_492434,1
EPI_ISL_443240,1
EPI_ISL_535873,1
EPI_ISL_480760,0
EPI_ISL_486327,1
EPI_ISL_508383,1
EPI_ISL_446395,1
EPI_ISL_546974,1
EPI_ISL_508789,1
EPI_ISL_480425,0
EPI_ISL_518197,1
EPI_ISL_491596,1
EPI_ISL_532403,1
EPI_ISL_484667,1
EPI_ISL_534898,1
EPI_ISL_492003,1
EPI_ISL_544620,1
EPI_ISL_442286,1
EPI_ISL_469995,1
EPI_ISL_465993,1
EPI_ISL_500706,1
EPI_ISL_482426,0
EPI_ISL_478516,0
EPI_ISL_428308,1
EPI_ISL_517244,1
EPI_ISL_443516,1
EPI_ISL_479601,1
EPI_ISL_512943,0
EPI_ISL_418829,1
EPI_ISL_560394,1
EPI_ISL_543777,1
EPI_ISL_496146,1
EPI_ISL_536609,1
EPI_ISL_526649,1
EPI_ISL_535866,1
EPI_ISL_550280,0
EPI_ISL_440433,0
EPI_ISL_423282,1
EPI_ISL_460786,1
EPI_ISL_564382,1
EPI_ISL_419737,1
EPI_ISL_493001,1
EPI_ISL_557562,1
EPI_ISL_500649,1
EPI_ISL_537573,1
EPI_ISL_457277,1
EPI_ISL_433983,1
EPI_ISL_417133,1
EPI_ISL_496937,1
EPI_ISL_483838,1
EPI_ISL_483656,1
EPI_ISL_435149,1
EPI_ISL_532341,1
EPI_ISL_496499,0
n,0
EPI_ISL_520010,1
EPI_ISL_414577,0
EPI_ISL_518221,0
EPI_ISL_564609,1
EPI_ISL_561010,1
EPI_ISL_564873,1
EPI_ISL_549657,1
EPI_ISL_472556,0
EPI_ISL_459967,1
EPI_ISL_480772,1
EPI_ISL_513113,0
EPI_ISL_530353,1
EPI_ISL_513913,0
EPI_ISL_490695,1
EPI_ISL_535039,1
EPI_ISL_498261,1
EPI_ISL_460928,1
EPI_ISL_472312,1
a,1
n,1
EPI_ISL_565803,1
EPI_ISL_485091,1
EPI_ISL_465154,0
n,1
EPI_ISL_532769,1
EPI_ISL_546775,1
EPI_ISL_555553,1
EPI_ISL_433393,1
EPI_ISL_422796,1
EPI_ISL_455374,1
EPI_ISL_413693,1
EPI_ISL_434250,1
EPI_ISL_432463,1
EPI_ISL_494381,1
EPI_ISL_492258,1
EPI_ISL_550718,1
EPI_ISL_534833,1
EPI_ISL_459029,1
EPI_ISL_556856,1
EPI_ISL_417504,1
w,1
EPI_ISL_566320,1
EPI_ISL_441081,0
EPI_ISL_457874,1
EPI_ISL_464168,1
EPI_ISL_419703,1
EPI_ISL_490665,1
EPI_ISL_482209,1
EPI_ISL_551356,0
EPI_ISL_451109,1
EPI_ISL_563606,1
EPI_ISL_527569,1
EPI_ISL_514445,1
EPI_ISL_441612,1
EPI_ISL_473856,1
EPI_ISL_436347,0
EPI_ISL_456048,1
EPI_ISL_550606,1
EPI_ISL_567796,1
EPI_ISL_482512,1
EPI_ISL_566848,1
EPI_ISL_417403,1
EPI_ISL_539163,1
EPI_ISL_470405,1
EPI_ISL_472314,1
EPI_ISL_447131,1
EPI_ISL_546778,1
EPI_ISL_520816,1
EPI_ISL_452814,1
EPI_ISL_472584,1
EPI_ISL_462811,1
EPI_ISL_554926,1
EPI_ISL_522936,1
EPI_ISL_477996,1
EPI_ISL_534963,1
EPI_ISL_424640,1
EPI_ISL_551976,1
EPI_ISL_433626,1
EPI_ISL_539082,1
EPI_ISL_474299,1
EPI_ISL_508210,1
EPI_ISL_434861,0
EPI_ISL_438449,1
EPI_ISL_558558,1
EPI_ISL_496202,1
EPI_ISL_424303,1
EPI_ISL_549268,0
EPI_ISL_425907,1
EPI_ISL_499853,1
EPI_ISL_540380,1
h,1
EPI_ISL_435152,1
EPI_ISL_430978,1
EPI_ISL_429095,1
EPI_ISL_488289,1
EPI_ISL_416351,1
EPI_ISL_455984,1
EPI_ISL_418145,1
EPI_ISL_526387,1
EPI_ISL_470856,1
EPI_ISL_516647,1
EPI_ISL_446663,1
EPI_ISL_462043,1
EPI_ISL_480445,1
EPI_ISL_529536,0
EPI_ISL_509838,1
EPI_ISL_439714,1
EPI_ISL_532333,1
EPI_ISL_566804,1
EPI_ISL_469064,0
EPI_ISL_437045,1
EPI_ISL_513374,1
EPI_ISL_542357,1
EPI_ISL_526670,1
EPI_ISL_499447,1
w,1
EPI_ISL_458247,1
EPI_ISL_461868,1
EPI_ISL_532364,1
EPI_ISL_557798,1
EPI_ISL_492698,1
EPI_ISL_460428,1
EPI_ISL_417349,0
EPI_ISL_443760,0
EPI_ISL_528657,1
EPI_ISL_486121,1
EPI_ISL_540757,0
EPI_ISL_545445,1
h,1
EPI_ISL_480994,1
EPI_ISL_549622,0
EPI_ISL_427552,1
EPI_ISL_537446,1
EPI_ISL_488247,1
EPI_ISL_464260,1
EPI_ISL_473982,1
EPI_ISL_509638,1
EPI_ISL_457447,1
h,1
EPI_ISL_479078,1
EPI_ISL_433844,1
EPI_ISL_460902,0
EPI_ISL_418010,1
EPI_ISL_543746,1
EPI_ISL_461699,1
EPI_ISL_435054,1
EPI_ISL_519829,1
EPI_ISL_538309,1
EPI_ISL_519693,1
EPI_ISL_529166,1
EPI_ISL_539754,0
EPI_ISL_422141,1
EPI_ISL_519827,1
EPI_ISL_470758,1
EPI_ISL_559428,1
EPI_ISL_565971,0
EPI_ISL_525855,1
EPI_ISL_463430,1
EPI_ISL_538819,1
EPI_ISL_475661,1
EPI_ISL_491180,1
EPI_ISL_521162,1
EPI_ISL_474932,1
EPI_ISL_468632,1
EPI_ISL_438002,0
EPI_ISL_421235,1
EPI_ISL_483089,1
EPI_ISL_423250,1
EPI_ISL_518228,1
EPI_ISL_474387,1
EPI_ISL_524189,1
EPI_ISL_563372,1
EPI_ISL_510830,1
EPI_ISL_511172,1
